gene	pvalue	HR	CI	nHighgroup	nLowgroup
RFC1	0.576474832764197	1.21480490181101	95% CI: 0.59 - 2.49	24	24
CD59	0.576544824856872	0.81961817553918	95% CI: 0.4 - 1.68	24	24
FGD5-AS1	0.576548850958863	1.22086060168276	95% CI: 0.6 - 2.5	24	24
GSPT2	0.576550815749676	1.20990930236067	95% CI: 0.59 - 2.48	24	24
AC015923.1	0.576564618535453	0.790885666089119	95% CI: 0.36 - 1.76	11	37
KDM5B	0.576571523305195	1.21829313628489	95% CI: 0.59 - 2.52	24	24
RDM1	0.576582626275378	1.22178135206236	95% CI: 0.6 - 2.5	24	24
C6orf120	0.576616326402322	1.22113947168902	95% CI: 0.6 - 2.5	24	24
IFIT1B	0.576636652209932	0.749901496803382	95% CI: 0.29 - 1.94	8	40
DNAI1	0.576750610897955	0.819496635889179	95% CI: 0.4 - 1.68	24	24
LIPH	0.576798605274989	1.22176945641854	95% CI: 0.6 - 2.5	24	24
CUL9	0.576822011372477	1.21709061589006	95% CI: 0.59 - 2.5	24	24
AC104785.1	0.576874150058057	1.20936238065016	95% CI: 0.59 - 2.5	24	24
SULT2B1	0.576883485043561	1.22165386875971	95% CI: 0.6 - 2.5	24	24
AC004888.1	0.576900386925502	0.810473864410822	95% CI: 0.39 - 1.69	16	32
RIMBP3	0.576963770442013	1.20789783694756	95% CI: 0.59 - 2.49	24	24
LINC00663	0.57698679424697	1.22094255684278	95% CI: 0.6 - 2.5	24	24
AC022007.1	0.577015382655092	1.2214388676011	95% CI: 0.6 - 2.5	24	24
AL136040.1	0.577114832938881	1.22020350019908	95% CI: 0.6 - 2.5	24	24
C17orf107	0.577122554685786	0.819867653963498	95% CI: 0.4 - 1.68	24	24
CALN1	0.57717251964833	0.820263700852328	95% CI: 0.4 - 1.68	24	24
SMU1	0.577176739744731	0.820634230594509	95% CI: 0.4 - 1.68	24	24
TEX261	0.577199173794422	1.21710620222973	95% CI: 0.59 - 2.5	24	24
EFCAB14-AS1	0.577327469958923	1.21656659403135	95% CI: 0.59 - 2.51	24	24
GALM	0.577418508172495	1.21848081280125	95% CI: 0.59 - 2.5	24	24
TUBB2B	0.577422673557086	1.2203486320685	95% CI: 0.6 - 2.5	24	24
SGMS2	0.577423077105591	1.21716884484589	95% CI: 0.59 - 2.5	24	24
AL354861.3	0.577449069996825	1.22101913635324	95% CI: 0.58 - 2.58	18	30
LRRN4CL	0.577479719475024	1.22109814755015	95% CI: 0.6 - 2.5	24	24
C1orf162	0.577527120149234	0.819483206800564	95% CI: 0.4 - 1.68	24	24
EPHB3	0.577554819665477	0.81967346378978	95% CI: 0.4 - 1.68	24	24
EIF4H	0.577611036496386	1.21916487502893	95% CI: 0.6 - 2.49	24	24
MRPS30-DT	0.577709547287611	1.21728624788987	95% CI: 0.59 - 2.5	24	24
SPON1	0.57780799368308	0.819517634820208	95% CI: 0.4 - 1.68	24	24
SSR1	0.577850047492322	1.20918912884913	95% CI: 0.59 - 2.48	24	24
EDEM2	0.577934751075195	1.21438064463399	95% CI: 0.59 - 2.49	24	24
ATRIP	0.577935214230657	1.2190543315897	95% CI: 0.59 - 2.5	24	24
MAPKAPK5	0.577944892567735	1.22139215976365	95% CI: 0.6 - 2.5	24	24
AC025524.2	0.577975154866871	1.48299944712484	95% CI: 0.27 - 8.19	3	45
TGM2	0.578003249525131	1.214652992283	95% CI: 0.59 - 2.49	24	24
P2RY2	0.578027816302613	0.820305375404594	95% CI: 0.4 - 1.68	24	24
MYH3	0.578034855989705	1.2155327707897	95% CI: 0.59 - 2.49	24	24
AL121672.3	0.578061499191158	0.819500973996891	95% CI: 0.4 - 1.68	23	25
SYN1	0.578083106204965	0.820842298946346	95% CI: 0.4 - 1.68	24	24
UGT2B10	0.578088259963856	0.747396500282883	95% CI: 0.29 - 1.93	9	39
ZNF165	0.578092803530652	0.825437433395996	95% CI: 0.4 - 1.69	24	24
AL512444.1	0.578156596577838	1.38365032406411	95% CI: 0.35 - 5.41	5	43
AP001021.1	0.578224243448124	1.23515439243179	95% CI: 0.54 - 2.8	15	33
TRAF2	0.578225927209225	1.2207828822833	95% CI: 0.6 - 2.5	24	24
OR7A5	0.578234890638385	0.782421867531395	95% CI: 0.34 - 1.8	13	35
AC079313.1	0.578259082802717	0.818984066035188	95% CI: 0.4 - 1.68	24	24
AC016168.1	0.578279027814661	0.792094861135947	95% CI: 0.36 - 1.76	14	34
SLC45A1	0.578281566410121	0.820912168983587	95% CI: 0.4 - 1.68	24	24
PIGV	0.578318009942076	1.2188070429452	95% CI: 0.6 - 2.49	24	24
AC010976.1	0.578351501867764	0.820575172458293	95% CI: 0.4 - 1.68	24	24
METTL11B	0.578539558947438	1.23315384997652	95% CI: 0.54 - 2.79	15	33
HIST3H2A	0.578560126647535	1.22050922806517	95% CI: 0.6 - 2.5	24	24
WWTR1-AS1	0.578568314897441	1.21987488530498	95% CI: 0.6 - 2.5	24	24
OR51E2	0.57860100536009	0.820169075450286	95% CI: 0.4 - 1.68	24	24
FAM166B	0.578634904811795	0.823778617634765	95% CI: 0.4 - 1.69	24	24
AC021683.1	0.578702765401981	0.82062122167571	95% CI: 0.4 - 1.68	22	26
CGNL1	0.578706770741823	1.21604930175908	95% CI: 0.59 - 2.51	24	24
AC025211.1	0.578764660144759	0.782607566458803	95% CI: 0.34 - 1.8	12	36
GNA14-AS1	0.578770200633064	1.22766359845064	95% CI: 0.57 - 2.64	17	31
NAPEPLD	0.578801020817953	1.21828242927558	95% CI: 0.6 - 2.49	24	24
AC093525.1	0.578835830315739	0.767164285444664	95% CI: 0.32 - 1.86	8	40
TRBV14	0.578843383445905	1.21827744544818	95% CI: 0.59 - 2.5	24	24
CCDC198	0.578896078424511	1.22020309996695	95% CI: 0.6 - 2.5	24	24
IGBP1-AS2	0.578907575603871	1.23269072517691	95% CI: 0.56 - 2.72	16	32
LBX2	0.578940748865176	1.21558755099274	95% CI: 0.59 - 2.49	24	24
PCDHGB2	0.57894694536766	1.22031082913596	95% CI: 0.6 - 2.5	24	24
IGKV1D-8	0.578962281587894	0.821286835248374	95% CI: 0.4 - 1.68	24	24
LINC02315	0.578967896278964	0.767270889280577	95% CI: 0.32 - 1.86	10	38
AC091027.2	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
AC091198.1	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
AC233702.5	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
ARMCX3-AS1	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
LINC02430	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
TFDP3	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
Z82246.1	0.579043071980032	0.584297281052711	95% CI: 0.12 - 2.78	2	46
AL035446.1	0.579053056579199	0.82260303535865	95% CI: 0.4 - 1.69	24	24
KIF1B	0.579086546178545	0.819147861050379	95% CI: 0.4 - 1.68	24	24
ANKRD34A	0.579149232103193	1.21674111305904	95% CI: 0.59 - 2.5	24	24
NLGN4Y-AS1	0.579164970552522	0.76785958332104	95% CI: 0.32 - 1.86	7	41
NR5A2	0.579170168334192	0.819880495237945	95% CI: 0.4 - 1.68	24	24
MCF2L-AS1	0.579204108647163	0.81925597805727	95% CI: 0.4 - 1.68	24	24
SLC25A5	0.579231003848634	0.821520800796459	95% CI: 0.4 - 1.68	24	24
XK	0.579283301481528	0.820186613409285	95% CI: 0.4 - 1.68	24	24
MT1X	0.579287144742848	1.2174898276636	95% CI: 0.59 - 2.49	24	24
CYSLTR2	0.579302694216634	1.21759163508465	95% CI: 0.6 - 2.49	24	24
LINC01474	0.579405044586532	1.21587356941514	95% CI: 0.59 - 2.5	24	24
AC012558.1	0.579409586611123	0.721007395056033	95% CI: 0.25 - 2.06	4	44
CBX8	0.579452017264413	1.21910748018544	95% CI: 0.6 - 2.49	24	24
LINC02518	0.579579625946455	1.2568532813695	95% CI: 0.51 - 3.1	11	37
ADAM11	0.579591721716844	1.21780735186689	95% CI: 0.59 - 2.5	24	24
B4GALT1-AS1	0.57967785378046	0.822724432255851	95% CI: 0.4 - 1.69	24	24
ADIPOQ	0.579683066065765	0.820326613151005	95% CI: 0.4 - 1.68	23	25
AP001496.1	0.579718740416783	1.38389067354175	95% CI: 0.35 - 5.41	5	43
AP001972.1	0.579767651292096	0.811218089337929	95% CI: 0.38 - 1.72	14	34
WDR73	0.579822465820662	1.22015471183868	95% CI: 0.6 - 2.5	24	24
AGPAT2	0.57985691559624	1.21639823436017	95% CI: 0.59 - 2.49	24	24
MAML3	0.579892231724787	1.21678049915382	95% CI: 0.59 - 2.51	24	24
DDX43	0.57989445906941	1.21893713675703	95% CI: 0.6 - 2.49	24	24
MCPH1	0.579926154505005	1.21567996420228	95% CI: 0.59 - 2.5	24	24
AL121845.3	0.579948716490505	1.21712955825339	95% CI: 0.59 - 2.49	24	24
AL645608.8	0.579983488409587	1.21821376769134	95% CI: 0.6 - 2.49	24	24
AL356488.3	0.580089390916674	1.2141403102411	95% CI: 0.59 - 2.48	24	24
AC113404.1	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
DEFB133	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
GSTT4	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
NOTO	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
SPRR2E	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
SSX3	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
TRDJ4	0.580153903183089	1.4763268997486	95% CI: 0.27 - 8.13	2	46
MED30	0.580162836960247	1.21325964013341	95% CI: 0.59 - 2.48	24	24
AC134312.1	0.580168069405614	0.823306350425036	95% CI: 0.4 - 1.69	24	24
AC020934.1	0.580173868393298	0.582112902027829	95% CI: 0.12 - 2.76	3	45
AC093879.1	0.580173868393298	0.582112902027829	95% CI: 0.12 - 2.76	3	45
AL645922.1	0.580173868393298	0.582112902027829	95% CI: 0.12 - 2.76	3	45
FRG2B	0.580173868393298	0.582112902027829	95% CI: 0.12 - 2.76	3	45
AC004775.1	0.580218085430315	1.301032020566	95% CI: 0.45 - 3.73	8	40
PLD5	0.580231341658203	0.820632561962808	95% CI: 0.4 - 1.68	24	24
SEMA3B	0.580315522395326	0.821388166225345	95% CI: 0.4 - 1.69	24	24
TMPRSS11E	0.580362119768204	1.21772001902643	95% CI: 0.59 - 2.5	22	26
RCCD1	0.580454197635327	1.21925042814957	95% CI: 0.6 - 2.5	24	24
GNG7	0.580497255725172	1.21736797488654	95% CI: 0.59 - 2.5	24	24
ITGA5	0.580597609778994	0.821023121196545	95% CI: 0.4 - 1.68	24	24
AC012615.4	0.580606061275357	0.82192883603758	95% CI: 0.4 - 1.68	24	24
DDB1	0.580627573697403	1.21511459128897	95% CI: 0.59 - 2.49	24	24
CHST3	0.580641881727393	0.820304342352207	95% CI: 0.4 - 1.68	24	24
ECM1	0.58069668409552	1.21463221145465	95% CI: 0.59 - 2.49	24	24
FASTKD2	0.580718391038036	0.821744582898864	95% CI: 0.4 - 1.68	24	24
HMCN1	0.580750432065959	1.21556803897235	95% CI: 0.59 - 2.5	24	24
CEMIP2	0.580779460078857	0.821661465934511	95% CI: 0.4 - 1.68	24	24
SVOPL	0.580807930689893	1.21623565673835	95% CI: 0.59 - 2.49	24	24
AC022898.1	0.580871324708845	0.751843567179496	95% CI: 0.29 - 1.95	8	40
MARVELD2	0.580972381047822	1.21700859028259	95% CI: 0.59 - 2.49	24	24
ERICH3	0.581005051632496	1.20932261513911	95% CI: 0.59 - 2.5	24	24
RPL34	0.581070622420932	0.820967640607502	95% CI: 0.4 - 1.68	24	24
LINC01185	0.581081390263702	1.24875829675962	95% CI: 0.53 - 2.94	12	36
OGT	0.581138006947335	1.21736448837856	95% CI: 0.59 - 2.51	24	24
CLDN24	0.581193460130443	0.677852307689399	95% CI: 0.2 - 2.29	5	43
PAK6	0.5812254279354	1.20646217205169	95% CI: 0.59 - 2.48	24	24
AC022540.1	0.581272178952765	0.818130715674899	95% CI: 0.4 - 1.69	22	26
TMEM39A	0.581289953391501	1.21226425643292	95% CI: 0.59 - 2.49	24	24
EHHADH	0.581295942360504	1.21924273772268	95% CI: 0.6 - 2.5	24	24
POLD4	0.581404153955056	1.21745697304125	95% CI: 0.59 - 2.49	24	24
SNAP25-AS1	0.581419809585348	1.21231642275937	95% CI: 0.59 - 2.49	24	24
PANX2	0.581460255643909	0.821973427753164	95% CI: 0.4 - 1.69	24	24
TRAV12-1	0.58146380222676	1.2160836725347	95% CI: 0.59 - 2.5	24	24
AC105219.2	0.581525720792407	1.21577170318276	95% CI: 0.59 - 2.5	23	25
SEC14L1	0.581566738060058	0.821725092699649	95% CI: 0.4 - 1.68	24	24
AC009646.2	0.581600527184913	0.77074904010732	95% CI: 0.32 - 1.87	8	40
ZNF75D	0.581677545994448	1.21558649390554	95% CI: 0.59 - 2.5	24	24
FGD4	0.581754957298446	1.21769537407751	95% CI: 0.6 - 2.49	24	24
EEF2	0.581830504019751	0.820119472682938	95% CI: 0.4 - 1.68	24	24
PCOLCE2	0.581834048735055	0.822657012214154	95% CI: 0.4 - 1.69	24	24
ZNF318	0.5819187462714	1.21896727063851	95% CI: 0.6 - 2.49	24	24
ARMC8	0.581928536769568	1.217406429551	95% CI: 0.59 - 2.49	24	24
IGHV1-18	0.581949758801038	1.21683671254126	95% CI: 0.59 - 2.5	24	24
AL162582.1	0.582003327639769	0.728864132237517	95% CI: 0.25 - 2.1	4	44
IRGM	0.582008961608277	1.21405592717517	95% CI: 0.59 - 2.49	24	24
AC010547.3	0.582122865392506	1.32978603402999	95% CI: 0.41 - 4.3	7	41
CAVIN2	0.582158489627584	0.822090915411511	95% CI: 0.4 - 1.68	24	24
ANKRD61	0.582236816409445	0.822797848665963	95% CI: 0.4 - 1.68	24	24
ARL11	0.582245589931109	1.21684433099696	95% CI: 0.59 - 2.49	24	24
TMEM18	0.582255263718293	0.821251156247361	95% CI: 0.4 - 1.68	24	24
ERLEC1	0.582260495713597	1.21193733827855	95% CI: 0.59 - 2.5	24	24
TMED9	0.582273314570755	1.21624471577998	95% CI: 0.59 - 2.5	24	24
AL358394.1	0.582275934951966	1.38263023103281	95% CI: 0.35 - 5.41	4	44
SP5	0.582284578858318	1.21701425727132	95% CI: 0.59 - 2.49	24	24
CHORDC1	0.582350447856799	1.21639832264851	95% CI: 0.59 - 2.49	24	24
AC019205.1	0.582394547778998	1.21324498170545	95% CI: 0.59 - 2.51	24	24
OTUD3	0.582451108374151	1.215975245272	95% CI: 0.59 - 2.49	24	24
DNAH9	0.582473729793553	0.822120848542954	95% CI: 0.4 - 1.68	24	24
ELMO1-AS1	0.582519442118569	0.750650437103252	95% CI: 0.29 - 1.95	7	41
TMEM196	0.582566772669914	0.753722491822299	95% CI: 0.29 - 1.96	9	39
COX4I2	0.582567252506106	0.822369512638727	95% CI: 0.4 - 1.68	24	24
RUNDC3A-AS1	0.58261262225489	1.21774132288278	95% CI: 0.6 - 2.49	24	24
AVIL	0.582622073686021	1.21322524749526	95% CI: 0.59 - 2.51	24	24
PXMP2	0.582647724655173	0.821875488802994	95% CI: 0.4 - 1.68	24	24
AC106820.5	0.582657420175271	0.82076277577055	95% CI: 0.4 - 1.68	23	25
ERICH2	0.582783706135612	1.21373343740068	95% CI: 0.59 - 2.49	24	24
LINC01632	0.582822094732502	0.679674594079878	95% CI: 0.2 - 2.3	4	44
PSMC4	0.582859171597545	1.21591297038162	95% CI: 0.59 - 2.49	24	24
ADCY4	0.582873114378704	0.822897136963593	95% CI: 0.4 - 1.68	24	24
LUC7L	0.582894824380868	1.21621210657966	95% CI: 0.59 - 2.5	24	24
AC087501.2	0.582915023728732	0.752656607826569	95% CI: 0.29 - 1.95	9	39
AC116049.2	0.582975338606997	0.79418894246217	95% CI: 0.36 - 1.77	12	36
HGD	0.582998894537664	1.21540688093758	95% CI: 0.59 - 2.49	24	24
SBK3	0.583091191249811	1.21417497742647	95% CI: 0.58 - 2.53	24	24
AC095060.1	0.58309742201027	0.680795085042007	95% CI: 0.2 - 2.31	4	44
LINC01320	0.583100187267997	0.821141903340364	95% CI: 0.4 - 1.68	24	24
SERPINA12	0.583146176210848	1.33013543437798	95% CI: 0.41 - 4.3	6	42
AC091133.3	0.583185873437706	1.32934569183984	95% CI: 0.41 - 4.3	4	44
AL161431.1	0.583191904151439	1.21750402384794	95% CI: 0.59 - 2.49	24	24
PLA1A	0.583209149610748	1.21435898337473	95% CI: 0.59 - 2.48	24	24
UQCC3	0.583268148590748	0.824758463613737	95% CI: 0.4 - 1.69	24	24
CCL23	0.583370832506864	0.822264985959031	95% CI: 0.4 - 1.68	24	24
COL20A1	0.583373939744505	0.821370177442801	95% CI: 0.4 - 1.69	20	28
CORO1B	0.583388653517408	1.2159700498514	95% CI: 0.59 - 2.49	24	24
CHMP5	0.583450648761109	1.21299882955119	95% CI: 0.59 - 2.48	24	24
SMIM26	0.583567485011698	1.21784600229151	95% CI: 0.6 - 2.49	24	24
DTL	0.58361970606875	1.21746926381809	95% CI: 0.59 - 2.49	24	24
AL445472.1	0.583649966629215	1.21613064410569	95% CI: 0.59 - 2.49	24	24
DNAJC25	0.583662172095755	1.21635019706683	95% CI: 0.59 - 2.49	24	24
NXN	0.583674661396224	1.20625835929999	95% CI: 0.58 - 2.49	24	24
AC026725.1	0.583711527225013	0.808884715903909	95% CI: 0.38 - 1.72	16	32
EIF3D	0.583737216022663	0.823523761964594	95% CI: 0.4 - 1.69	24	24
AC015726.2	0.583810427139533	0.679513907665457	95% CI: 0.2 - 2.3	3	45
AC108467.1	0.583810427139533	0.679513907665457	95% CI: 0.2 - 2.3	3	45
CENPBD1	0.583813297031209	1.21125040014817	95% CI: 0.59 - 2.49	24	24
TIMM10B	0.583821012946203	1.21753817830246	95% CI: 0.59 - 2.49	24	24
MZT2B	0.583872153948886	1.21757031337267	95% CI: 0.59 - 2.49	24	24
AC026355.2	0.583878006196682	0.789107724535132	95% CI: 0.34 - 1.82	11	37
AHCY	0.583882358068428	0.823499462044724	95% CI: 0.4 - 1.69	24	24
AC008991.1	0.583912216463067	0.726267220927363	95% CI: 0.25 - 2.09	7	41
SLC18A3	0.583951427221427	0.794172809053087	95% CI: 0.36 - 1.77	12	36
PPP1R12B	0.58395473849371	0.822349139485994	95% CI: 0.4 - 1.68	24	24
ZNF229	0.584027366700831	1.21276732708068	95% CI: 0.59 - 2.49	24	24
ZNF496	0.584073241540544	1.20989972766222	95% CI: 0.59 - 2.48	24	24
SAXO2	0.584092538732721	1.21777125520158	95% CI: 0.6 - 2.49	24	24
METTL26	0.584153272786136	1.21555087217157	95% CI: 0.59 - 2.49	24	24
AC145285.2	0.584212459545788	1.21497220232351	95% CI: 0.59 - 2.49	24	24
LINC01351	0.584418064507834	0.794165656380094	95% CI: 0.36 - 1.77	14	34
AL353152.1	0.584464489861185	1.38130824082112	95% CI: 0.35 - 5.4	3	45
FSIP1	0.584551583012122	0.826744578895215	95% CI: 0.4 - 1.7	24	24
SFXN3	0.584581152785447	1.21232218768632	95% CI: 0.59 - 2.48	24	24
POLK	0.584585299088195	1.21406357071237	95% CI: 0.59 - 2.49	24	24
KCNK1	0.584614584751021	1.21537191492364	95% CI: 0.59 - 2.49	24	24
UHRF2	0.584663443763818	1.2145513963662	95% CI: 0.59 - 2.49	24	24
AC073133.2	0.584675005583344	0.802166802738582	95% CI: 0.37 - 1.74	15	33
TAX1BP3	0.584679331947458	1.21360688568938	95% CI: 0.59 - 2.48	24	24
LINCMD1	0.584680905509811	1.37519760864132	95% CI: 0.35 - 5.36	6	42
AC021205.3	0.584687260519846	0.823914255187261	95% CI: 0.4 - 1.69	24	24
LARS2	0.584717322137609	0.821985754033635	95% CI: 0.4 - 1.68	24	24
AC008267.5	0.584756513896334	1.21480317383658	95% CI: 0.59 - 2.51	24	24
LINC01821	0.584770207583171	1.4686022986216	95% CI: 0.27 - 8.05	3	45
FAM81A	0.584835976769344	1.21970136061227	95% CI: 0.59 - 2.5	24	24
GYG2-AS1	0.584864080551099	0.77243201676851	95% CI: 0.32 - 1.87	9	39
AC008759.3	0.58494824632133	1.21409552043402	95% CI: 0.58 - 2.53	23	25
HTD2	0.584954672851352	1.21175950378481	95% CI: 0.59 - 2.5	24	24
ZNF438	0.584973003792606	1.2140594794999	95% CI: 0.59 - 2.48	24	24
BTG4	0.584975136173168	0.75118629340452	95% CI: 0.29 - 1.95	8	40
AC007388.1	0.58498391618771	0.825265075403611	95% CI: 0.4 - 1.69	24	24
MPZ	0.584988309316276	0.823032735545685	95% CI: 0.4 - 1.68	24	24
AC069272.1	0.58498938772439	0.680773168456406	95% CI: 0.2 - 2.31	5	43
AC131254.1	0.585029447574735	1.24571761764599	95% CI: 0.53 - 2.93	13	35
ZFP28	0.585054378998783	1.2137446604249	95% CI: 0.59 - 2.49	24	24
PRCC	0.585130479397134	0.826909428029403	95% CI: 0.4 - 1.7	24	24
AC007688.2	0.58514322317286	1.27351776200117	95% CI: 0.48 - 3.35	8	40
AC005237.1	0.58514501133041	0.770910899961715	95% CI: 0.32 - 1.87	10	38
TUSC3	0.585171933549891	1.2141758059403	95% CI: 0.59 - 2.48	24	24
APBB1	0.585223607485047	1.21445172122084	95% CI: 0.59 - 2.49	24	24
AC009093.2	0.585226144105622	0.824223474649831	95% CI: 0.4 - 1.69	24	24
AL356599.1	0.585264263288467	1.21433958531435	95% CI: 0.59 - 2.51	24	24
AC023632.2	0.585278067357432	1.21515616998243	95% CI: 0.59 - 2.49	24	24
AC009630.1	0.585318050566875	0.823124754040296	95% CI: 0.4 - 1.68	24	24
EXOSC9	0.585330643055956	1.21540394918409	95% CI: 0.59 - 2.49	24	24
SLC5A1	0.585387713537879	1.21676707836489	95% CI: 0.59 - 2.5	24	24
RPS26	0.585416297317554	1.21274081484342	95% CI: 0.59 - 2.49	24	24
ARL9	0.585465228488204	1.21458240989626	95% CI: 0.59 - 2.49	24	24
TANGO6	0.585571995481028	1.21151338724042	95% CI: 0.59 - 2.5	24	24
RIIAD1	0.585600536191453	0.823516789243328	95% CI: 0.4 - 1.69	24	24
IFT172	0.585602575842795	1.21599490738925	95% CI: 0.59 - 2.49	24	24
SIRT6	0.585625897180484	1.21327598829631	95% CI: 0.59 - 2.48	24	24
NCR3LG1	0.585681476622124	1.21387963742121	95% CI: 0.59 - 2.48	24	24
NEXMIF	0.585762014468188	0.820896665519361	95% CI: 0.4 - 1.69	24	24
CNKSR3	0.585772308383007	0.82423268054545	95% CI: 0.4 - 1.69	24	24
MEIS1	0.585805559541155	0.824926133295149	95% CI: 0.4 - 1.69	24	24
LINC01429	0.585863489405682	0.726281163414362	95% CI: 0.25 - 2.09	6	42
AL359317.2	0.585895743046698	0.824436506419371	95% CI: 0.4 - 1.69	24	24
AC087620.1	0.585901036076992	0.821932262317263	95% CI: 0.4 - 1.68	24	24
AC104076.1	0.5859608140127	1.22295249564184	95% CI: 0.57 - 2.63	16	32
AC012254.1	0.585974764212267	0.803720020612162	95% CI: 0.37 - 1.74	18	30
AC078880.3	0.586000553295704	1.21333948284304	95% CI: 0.59 - 2.51	22	26
GABRA3	0.586012321190431	1.23566542511589	95% CI: 0.55 - 2.8	13	35
AC087463.4	0.586017040360826	1.70399837956796	95% CI: 0.13 - 22.18	2	46
SPRR2F	0.586017040360826	1.70399837956796	95% CI: 0.13 - 22.18	2	46
CDH12	0.586117501787754	0.809852558870093	95% CI: 0.37 - 1.76	16	32
PLPPR1	0.586146984805462	0.824813519780399	95% CI: 0.4 - 1.69	24	24
FABP3	0.586255977581783	1.21328452278147	95% CI: 0.59 - 2.49	24	24
AC087276.2	0.586309813521362	1.2139243478454	95% CI: 0.59 - 2.49	24	24
CLEC2B	0.5864704024352	0.823423725358524	95% CI: 0.4 - 1.68	24	24
PINCR	0.58652128252336	1.37673257022082	95% CI: 0.35 - 5.37	4	44
AC026304.1	0.586545505562825	1.21270073407286	95% CI: 0.59 - 2.49	24	24
CCDC129	0.586650727404809	0.823667057631476	95% CI: 0.4 - 1.69	24	24
VDR	0.58668784825022	1.21370642922938	95% CI: 0.59 - 2.48	24	24
AC107871.2	0.586716177047409	1.2571038981695	95% CI: 0.51 - 3.1	9	39
IGHMBP2	0.586852116556656	1.21372276927123	95% CI: 0.59 - 2.49	24	24
VCAM1	0.586869217484457	1.21384901069056	95% CI: 0.59 - 2.48	24	24
AC092802.2	0.586892636026337	1.2136736143406	95% CI: 0.59 - 2.49	24	24
KTN1-AS1	0.5869254073235	1.20608370004744	95% CI: 0.59 - 2.47	24	24
C14orf180	0.586931654519183	0.82178586103709	95% CI: 0.4 - 1.69	24	24
METTL21C	0.586948396768481	0.790484051940902	95% CI: 0.34 - 1.83	11	37
MDFIC	0.587077469148069	1.20611671065211	95% CI: 0.59 - 2.47	24	24
TOMM7	0.587164572308721	1.21318897503551	95% CI: 0.59 - 2.49	24	24
LHX1	0.587312433130563	1.21349840972934	95% CI: 0.59 - 2.49	21	27
AC067930.5	0.58753985660101	0.824690493449462	95% CI: 0.4 - 1.69	24	24
AL359397.1	0.587725536232687	1.21394265234608	95% CI: 0.58 - 2.53	19	29
VAX1	0.587739985810335	1.29336332188247	95% CI: 0.45 - 3.7	6	42
LAYN	0.587746135416023	1.21246681191215	95% CI: 0.59 - 2.49	24	24
SCLT1	0.587783199283542	1.20952033051172	95% CI: 0.59 - 2.47	24	24
RTN1	0.587832978427168	1.21401560147233	95% CI: 0.59 - 2.48	24	24
CD207	0.587871934686817	1.21312149346067	95% CI: 0.59 - 2.48	24	24
SMIM28	0.587917620396204	1.37404598787795	95% CI: 0.35 - 5.35	5	43
TMEM182	0.587932369402205	0.82465865806305	95% CI: 0.4 - 1.69	24	24
THBS2	0.587940684487659	1.21345514654635	95% CI: 0.59 - 2.48	24	24
WFDC10B	0.587981254380537	1.21363258688049	95% CI: 0.58 - 2.53	20	28
ART1	0.587989525349854	0.804561832884648	95% CI: 0.37 - 1.74	14	34
GUCA2B	0.587991871965338	1.21006846930137	95% CI: 0.59 - 2.5	24	24
AC090044.1	0.588024841713964	1.2198011274989	95% CI: 0.57 - 2.62	17	31
ARMT1	0.588087144978231	1.21259756241095	95% CI: 0.59 - 2.49	24	24
CCDC86	0.588208049200001	1.2124874849508	95% CI: 0.59 - 2.48	24	24
AC011773.1	0.588214920415772	1.23378560956729	95% CI: 0.54 - 2.8	16	32
CYYR1-AS1	0.588233373692758	0.806432118935169	95% CI: 0.37 - 1.75	15	33
AC010931.2	0.588287684471572	0.825084621086213	95% CI: 0.4 - 1.69	24	24
TOB2	0.588297544403765	1.21377371839766	95% CI: 0.59 - 2.48	24	24
LRMP	0.588383706324191	1.21155253949144	95% CI: 0.59 - 2.49	24	24
LINC01534	0.588387118432289	1.20965246226069	95% CI: 0.59 - 2.5	24	24
BMP1	0.588392910582071	1.20983583530728	95% CI: 0.59 - 2.48	24	24
OPN4	0.588563553521952	0.815926967617576	95% CI: 0.39 - 1.71	18	30
NAA20	0.58858612725291	0.825700132011981	95% CI: 0.4 - 1.69	24	24
AP001033.1	0.588587872970079	1.20320867496843	95% CI: 0.58 - 2.48	24	24
C2CD4B	0.588593517946432	0.823939600955644	95% CI: 0.4 - 1.69	24	24
AC006205.1	0.58862041978748	0.590983790314995	95% CI: 0.12 - 2.83	4	44
AL391095.2	0.588646169112766	0.753222055741831	95% CI: 0.29 - 1.95	8	40
POMZP3	0.588698485932904	1.21476017467551	95% CI: 0.59 - 2.49	24	24
TMEM186	0.588699202113364	0.825340779910835	95% CI: 0.4 - 1.69	24	24
